order_id,user_id,product_id,category,rating,sentiment,review_date
ORD100691,296,P0021,Mobile Phone,4,positive,2025-09-23
ORD124948,3663,P0013,Mobile Phone,3,neutral,2026-07-16
ORD116937,3288,P0001,Laptop & Accessory,4,positive,2025-12-05
ORD121021,375,P0008,Laptop & Accessory,3,neutral,2026-02-04
ORD113515,1131,P0019,Mobile Phone,4,positive,2025-12-30
ORD107689,2578,P0003,Laptop & Accessory,5,positive,2025-10-29
ORD122880,367,P0069,Grocery,4,positive,2026-06-23
ORD125150,1256,P0069,Grocery,3,neutral,2026-08-04
ORD116570,557,P0037,Fashion,4,positive,2025-11-24
ORD116404,294,P0010,Laptop & Accessory,4,positive,2026-05-06
ORD113032,4268,P0039,Fashion,4,positive,2026-07-08
ORD111821,1766,P0058,Others,4,positive,2026-02-19
ORD115082,3003,P0013,Mobile Phone,3,neutral,2025-09-09
ORD106590,3956,P0018,Mobile Phone,5,positive,2026-02-17
ORD104445,688,P0006,Laptop & Accessory,5,positive,2026-07-25
ORD125426,108,P0006,Laptop & Accessory,4,positive,2025-10-03
ORD110738,2022,P0007,Laptop & Accessory,4,positive,2026-07-28
ORD102278,189,P0008,Laptop & Accessory,4,positive,2026-07-09
ORD105529,3672,P0014,Mobile Phone,3,neutral,2025-09-03
ORD105891,2154,P0065,Grocery,4,positive,2025-10-02
ORD112404,1732,P0066,Grocery,3,neutral,2026-05-18
ORD109064,1349,P0010,Laptop & Accessory,4,positive,2026-08-09
ORD120637,1618,P0067,Grocery,3,neutral,2026-04-12
ORD111757,317,P0031,Household,4,positive,2025-11-18
ORD112907,703,P0034,Household,3,neutral,2026-08-01
ORD105623,585,P0011,Laptop & Accessory,5,positive,2025-11-03
ORD119456,1048,P0005,Laptop & Accessory,5,positive,2026-07-18
ORD110582,824,P0010,Laptop & Accessory,5,positive,2026-08-05
ORD112871,2860,P0006,Laptop & Accessory,3,neutral,2025-10-02
ORD119392,2533,P0015,Mobile Phone,5,positive,2025-11-05
ORD114477,3587,P0022,Mobile Phone,5,positive,2025-11-04
ORD113794,923,P0035,Household,4,positive,2026-07-15
ORD122335,453,P0010,Laptop & Accessory,4,positive,2026-03-24
ORD119314,973,P0052,Others,5,positive,2025-11-11
ORD121013,151,P0004,Laptop & Accessory,4,positive,2025-11-18
ORD100519,2856,P0053,Others,4,positive,2026-05-07
ORD115027,3706,P0030,Household,5,positive,2026-08-13
ORD122111,602,P0046,Fashion,4,positive,2026-07-06
ORD124409,367,P0002,Laptop & Accessory,4,positive,2025-10-02
ORD121493,3442,P0029,Household,4,positive,2026-06-18
ORD113730,2898,P0022,Mobile Phone,4,positive,2026-06-17
ORD103865,564,P0048,Fashion,3,neutral,2025-11-12
ORD111895,2250,P0007,Laptop & Accessory,4,positive,2026-01-03
ORD105905,1070,P0003,Laptop & Accessory,5,positive,2025-12-03
ORD121312,1830,P0016,Mobile Phone,2,negative,2026-06-06
ORD117882,477,P0013,Mobile Phone,5,positive,2026-06-13
ORD101897,1986,P0035,Household,5,positive,2026-03-29
ORD111201,2347,P0036,Household,4,positive,2026-02-09
ORD107017,853,P0012,Laptop & Accessory,5,positive,2025-12-08
ORD101692,1362,P0050,Others,5,positive,2026-06-16
ORD119153,1003,P0012,Laptop & Accessory,4,positive,2026-04-04
ORD121456,584,P0005,Laptop & Accessory,4,positive,2025-11-06
ORD110746,2698,P0011,Laptop & Accessory,5,positive,2026-08-15
ORD101645,662,P0049,Others,4,positive,2026-08-29
ORD107622,11,P0046,Fashion,5,positive,2026-05-27
ORD125360,3575,P0066,Grocery,3,neutral,2026-05-31
ORD123279,1400,P0002,Laptop & Accessory,5,positive,2025-08-31
ORD119848,3009,P0033,Household,4,positive,2026-01-13
ORD121392,2429,P0024,Mobile Phone,5,positive,2026-01-22
ORD122422,559,P0024,Mobile Phone,4,positive,2025-12-14
ORD104560,531,P0015,Mobile Phone,3,neutral,2026-01-03
ORD112248,1064,P0028,Household,5,positive,2026-06-23
ORD110621,537,P0054,Others,5,positive,2026-05-13
ORD110276,1126,P0057,Others,3,neutral,2026-08-10
ORD121935,603,P0010,Laptop & Accessory,3,neutral,2026-06-23
ORD118373,1072,P0010,Laptop & Accessory,4,positive,2025-08-06
ORD118745,3067,P0010,Laptop & Accessory,3,neutral,2025-10-15
ORD121196,557,P0053,Others,3,neutral,2026-06-09
ORD111794,3775,P0018,Mobile Phone,4,positive,2026-08-12
ORD120165,1705,P0008,Laptop & Accessory,5,positive,2026-05-22
ORD105494,881,P0004,Laptop & Accessory,3,neutral,2026-06-10
ORD120571,388,P0009,Laptop & Accessory,4,positive,2025-11-18
ORD105843,1429,P0010,Laptop & Accessory,4,positive,2026-07-11
ORD102841,466,P0005,Laptop & Accessory,5,positive,2025-10-13
ORD116464,2534,P0010,Laptop & Accessory,4,positive,2025-11-12
ORD114048,3700,P0022,Mobile Phone,4,positive,2026-05-04
ORD110230,354,P0069,Grocery,3,neutral,2026-06-23
ORD120651,940,P0035,Household,3,neutral,2025-08-10
ORD118852,378,P0010,Laptop & Accessory,5,positive,2026-07-12
ORD102455,1378,P0008,Laptop & Accessory,3,neutral,2026-01-11
ORD124596,555,P0029,Household,4,positive,2026-08-05
ORD107839,3377,P0011,Laptop & Accessory,5,positive,2026-03-17
ORD118769,1783,P0039,Fashion,4,positive,2026-01-24
ORD111857,4118,P0053,Others,5,positive,2025-08-23
ORD125548,4325,P0010,Laptop & Accessory,4,positive,2026-06-16
ORD105375,570,P0015,Mobile Phone,4,positive,2026-06-15
ORD122170,1825,P0013,Mobile Phone,5,positive,2026-02-19
ORD115667,3333,P0018,Mobile Phone,4,positive,2026-06-20
ORD102765,3145,P0010,Laptop & Accessory,4,positive,2025-11-12
ORD125568,2440,P0042,Fashion,5,positive,2026-05-23
ORD125876,936,P0010,Laptop & Accessory,5,positive,2026-07-07
ORD109761,632,P0012,Laptop & Accessory,4,positive,2026-06-23
ORD100008,2754,P0001,Laptop & Accessory,4,positive,2025-11-13
ORD120887,1383,P0008,Laptop & Accessory,4,positive,2025-10-21
ORD106456,279,P0032,Household,4,positive,2026-02-09
ORD101760,2198,P0055,Others,4,positive,2026-01-19
ORD125143,4390,P0046,Fashion,4,positive,2025-09-13
ORD100172,1772,P0015,Mobile Phone,4,positive,2025-09-27
ORD109579,537,P0007,Laptop & Accessory,4,positive,2026-03-26
ORD119285,3798,P0022,Mobile Phone,4,positive,2025-09-06
ORD118242,1123,P0010,Laptop & Accessory,3,neutral,2026-06-20
ORD111867,3676,P0017,Mobile Phone,4,positive,2026-04-28
ORD119967,685,P0029,Household,4,positive,2026-07-17
ORD115645,690,P0035,Household,4,positive,2026-07-09
ORD118483,1757,P0032,Household,5,positive,2025-12-29
ORD103957,1048,P0012,Laptop & Accessory,5,positive,2025-11-14
ORD116362,1950,P0005,Laptop & Accessory,4,positive,2026-01-15
ORD112678,1541,P0022,Mobile Phone,4,positive,2026-04-03
ORD102880,170,P0055,Others,4,positive,2025-09-11
ORD106199,2086,P0015,Mobile Phone,4,positive,2025-10-15
ORD125835,1498,P0018,Mobile Phone,4,positive,2026-01-09
ORD109342,1788,P0065,Grocery,4,positive,2026-02-14
ORD115569,1309,P0043,Fashion,4,positive,2025-08-09
ORD113103,1061,P0010,Laptop & Accessory,4,positive,2025-08-22
ORD119323,924,P0003,Laptop & Accessory,4,positive,2026-03-11
ORD111915,381,P0041,Fashion,4,positive,2025-10-24
ORD123692,4481,P0010,Laptop & Accessory,3,neutral,2025-12-10
ORD104205,3659,P0018,Mobile Phone,4,positive,2025-10-26
ORD107797,70,P0001,Laptop & Accessory,5,positive,2025-12-02
ORD115213,3750,P0018,Mobile Phone,4,positive,2026-06-15
ORD118654,4312,P0029,Household,5,positive,2025-12-20
ORD125171,144,P0060,Others,4,positive,2026-06-24
ORD104574,4301,P0009,Laptop & Accessory,4,positive,2026-01-31
ORD111244,2813,P0002,Laptop & Accessory,4,positive,2026-02-01
ORD105501,1022,P0044,Fashion,4,positive,2026-08-31
ORD110722,2198,P0012,Laptop & Accessory,4,positive,2025-12-10
ORD117830,179,P0006,Laptop & Accessory,4,positive,2025-09-17
ORD124518,3811,P0059,Others,4,positive,2025-11-16
ORD115426,1066,P0011,Laptop & Accessory,4,positive,2025-11-25
ORD109981,3932,P0013,Mobile Phone,4,positive,2026-04-29
ORD107821,596,P0012,Laptop & Accessory,4,positive,2026-02-01
ORD102986,2427,P0018,Mobile Phone,5,positive,2026-07-25
ORD117968,1021,P0026,Household,4,positive,2026-04-08
ORD122280,1419,P0018,Mobile Phone,4,positive,2026-01-03
ORD117113,666,P0043,Fashion,5,positive,2025-10-01
ORD115003,349,P0035,Household,4,positive,2026-02-05
ORD121258,663,P0022,Mobile Phone,3,neutral,2026-03-23
ORD125617,1312,P0044,Fashion,3,neutral,2025-11-10
ORD102739,37,P0031,Household,4,positive,2025-11-21
ORD115374,3902,P0018,Mobile Phone,3,neutral,2026-02-19
ORD125133,4231,P0055,Others,3,neutral,2026-06-19
ORD124918,390,P0004,Laptop & Accessory,3,neutral,2026-07-01
ORD117360,1725,P0029,Household,4,positive,2026-06-23
ORD100070,1563,P0010,Laptop & Accessory,3,neutral,2025-08-26
ORD120483,706,P0010,Laptop & Accessory,5,positive,2026-04-24
ORD125801,801,P0010,Laptop & Accessory,4,positive,2025-11-29
ORD112920,687,P0010,Laptop & Accessory,5,positive,2025-09-23
ORD117595,2201,P0029,Household,4,positive,2026-07-07
ORD112007,2079,P0016,Mobile Phone,4,positive,2026-05-18
ORD108649,50,P0010,Laptop & Accessory,5,positive,2026-01-23
ORD124578,1435,P0007,Laptop & Accessory,5,positive,2026-08-18
ORD121623,1756,P0019,Mobile Phone,5,positive,2026-08-23
ORD123408,1138,P0008,Laptop & Accessory,5,positive,2025-12-28
ORD119182,1966,P0020,Mobile Phone,4,positive,2026-06-25
ORD117868,177,P0012,Laptop & Accessory,4,positive,2026-08-13
ORD123091,1334,P0069,Grocery,5,positive,2026-03-14
ORD115345,631,P0008,Laptop & Accessory,4,positive,2026-07-19
ORD108553,2775,P0012,Laptop & Accessory,4,positive,2025-09-09
ORD112197,2924,P0043,Fashion,4,positive,2026-08-09
ORD106941,1652,P0028,Household,5,positive,2026-08-12
ORD113993,965,P0006,Laptop & Accessory,4,positive,2025-11-06
ORD101775,3169,P0028,Household,5,positive,2026-04-26
ORD120769,1728,P0012,Laptop & Accessory,5,positive,2026-04-11
ORD116994,1749,P0018,Mobile Phone,4,positive,2026-06-11
ORD113092,186,P0010,Laptop & Accessory,5,positive,2025-10-12
ORD115305,4329,P0051,Others,3,neutral,2026-04-02
ORD106780,1552,P0012,Laptop & Accessory,5,positive,2026-05-24
ORD119686,662,P0070,Grocery,4,positive,2026-08-10
ORD109872,596,P0003,Laptop & Accessory,5,positive,2025-10-17
ORD118697,3204,P0010,Laptop & Accessory,4,positive,2026-06-15
ORD123687,533,P0010,Laptop & Accessory,3,neutral,2026-07-12
ORD100561,560,P0008,Laptop & Accessory,4,positive,2025-10-17
ORD118379,1634,P0001,Laptop & Accessory,4,positive,2025-09-05
ORD111148,3251,P0010,Laptop & Accessory,3,neutral,2026-04-04
ORD116212,1026,P0030,Household,4,positive,2025-10-01
ORD101648,627,P0003,Laptop & Accessory,4,positive,2026-04-09
ORD101004,33,P0057,Others,4,positive,2025-08-04
ORD116660,3265,P0013,Mobile Phone,4,positive,2026-04-24
ORD125361,215,P0004,Laptop & Accessory,3,neutral,2026-04-18
ORD123863,157,P0013,Mobile Phone,5,positive,2026-02-14
ORD123245,615,P0050,Others,4,positive,2026-08-25
ORD101892,2097,P0065,Grocery,3,neutral,2025-11-23
ORD112524,23,P0013,Mobile Phone,4,positive,2026-07-09
ORD124036,927,P0010,Laptop & Accessory,5,positive,2026-02-05
ORD116050,3126,P0007,Laptop & Accessory,4,positive,2026-04-21
ORD104596,2373,P0023,Mobile Phone,3,neutral,2026-02-08
ORD104858,1431,P0041,Fashion,4,positive,2026-08-25
ORD112755,4225,P0023,Mobile Phone,5,positive,2025-12-18
ORD123446,1672,P0046,Fashion,4,positive,2026-04-30
ORD123744,1678,P0010,Laptop & Accessory,4,positive,2025-11-03
ORD112367,3586,P0019,Mobile Phone,3,neutral,2026-05-31
ORD118325,3096,P0035,Household,4,positive,2026-05-12
ORD113555,487,P0009,Laptop & Accessory,3,neutral,2025-12-18
ORD120265,3657,P0018,Mobile Phone,4,positive,2025-11-18
ORD117462,2426,P0010,Laptop & Accessory,5,positive,2026-04-07
ORD116883,610,P0018,Mobile Phone,3,neutral,2026-08-18
ORD112452,1959,P0007,Laptop & Accessory,5,positive,2025-12-28
ORD125981,2380,P0010,Laptop & Accessory,5,positive,2025-11-11
ORD115499,4006,P0029,Household,4,positive,2025-11-15
ORD101414,996,P0017,Mobile Phone,5,positive,2026-01-26
ORD109476,915,P0029,Household,4,positive,2026-05-24
ORD111350,3564,P0005,Laptop & Accessory,4,positive,2026-01-15
ORD101362,2294,P0014,Mobile Phone,5,positive,2026-08-30
ORD116230,730,P0044,Fashion,4,positive,2026-01-13
ORD104966,3234,P0002,Laptop & Accessory,4,positive,2025-08-05
ORD107352,569,P0010,Laptop & Accessory,5,positive,2026-07-20
ORD107133,177,P0009,Laptop & Accessory,3,neutral,2025-10-02
ORD118304,3971,P0006,Laptop & Accessory,3,neutral,2025-12-19
ORD107212,2326,P0003,Laptop & Accessory,3,neutral,2026-03-22
ORD113862,329,P0049,Others,4,positive,2026-01-02
ORD106485,1773,P0019,Mobile Phone,5,positive,2026-04-02
ORD111855,3146,P0067,Grocery,4,positive,2025-10-15
ORD102722,486,P0063,Grocery,2,negative,2025-11-08
ORD109796,1671,P0023,Mobile Phone,3,neutral,2025-08-24
ORD125539,3580,P0013,Mobile Phone,4,positive,2026-06-22
ORD109845,4372,P0036,Household,5,positive,2026-01-28
ORD118174,493,P0006,Laptop & Accessory,4,positive,2025-09-18
ORD102155,3035,P0039,Fashion,4,positive,2025-11-18
ORD117117,42,P0055,Others,4,positive,2026-06-23
ORD108387,289,P0004,Laptop & Accessory,3,neutral,2026-08-27
ORD119108,3853,P0018,Mobile Phone,4,positive,2026-08-16
ORD118717,3446,P0049,Others,4,positive,2026-06-01
ORD116417,4056,P0026,Household,5,positive,2025-10-03
ORD111914,1884,P0010,Laptop & Accessory,5,positive,2026-02-11
ORD113400,3356,P0033,Household,4,positive,2025-09-10
ORD114440,1383,P0044,Fashion,3,neutral,2026-08-29
ORD122647,3074,P0042,Fashion,4,positive,2025-08-17
ORD107840,1405,P0010,Laptop & Accessory,5,positive,2026-03-12
ORD105526,750,P0015,Mobile Phone,4,positive,2026-06-14
ORD110164,1117,P0008,Laptop & Accessory,5,positive,2026-04-29
ORD107881,4026,P0066,Grocery,5,positive,2026-02-18
ORD112238,59,P0006,Laptop & Accessory,4,positive,2026-02-17
ORD108426,192,P0052,Others,4,positive,2025-08-30
ORD117586,4458,P0009,Laptop & Accessory,4,positive,2026-01-01
ORD108639,4356,P0004,Laptop & Accessory,4,positive,2025-10-28
ORD105339,3731,P0029,Household,4,positive,2026-07-08
ORD110565,3514,P0009,Laptop & Accessory,4,positive,2026-04-01
ORD122021,3651,P0005,Laptop & Accessory,4,positive,2025-10-07
ORD120339,2152,P0024,Mobile Phone,3,neutral,2026-04-09
ORD105736,188,P0039,Fashion,4,positive,2026-01-16
ORD120153,874,P0006,Laptop & Accessory,5,positive,2025-12-23
ORD119832,6,P0003,Laptop & Accessory,4,positive,2025-10-08
ORD104303,1782,P0019,Mobile Phone,3,neutral,2025-11-09
ORD124956,981,P0041,Fashion,4,positive,2026-02-02
ORD104197,646,P0024,Mobile Phone,5,positive,2025-10-12
ORD123411,2225,P0006,Laptop & Accessory,5,positive,2025-09-09
ORD102712,1681,P0052,Others,4,positive,2025-12-04
ORD116938,290,P0010,Laptop & Accessory,4,positive,2026-08-31
ORD102503,1400,P0019,Mobile Phone,4,positive,2026-03-03
ORD114894,2247,P0069,Grocery,4,positive,2025-11-04
ORD114643,1037,P0006,Laptop & Accessory,5,positive,2026-01-24
ORD110220,1008,P0010,Laptop & Accessory,5,positive,2025-11-07
ORD112159,3267,P0008,Laptop & Accessory,5,positive,2025-10-30
ORD100881,2168,P0053,Others,4,positive,2026-06-18
ORD113532,4195,P0010,Laptop & Accessory,4,positive,2025-10-20
ORD110257,4042,P0009,Laptop & Accessory,4,positive,2026-06-22
ORD123475,588,P0037,Fashion,4,positive,2026-05-23
ORD113595,2620,P0004,Laptop & Accessory,3,neutral,2026-05-09
ORD108592,1675,P0043,Fashion,4,positive,2026-07-22
ORD124290,3127,P0032,Household,4,positive,2026-06-12
ORD116370,982,P0026,Household,4,positive,2026-05-19
ORD114949,2364,P0044,Fashion,3,neutral,2025-11-02
ORD111177,2632,P0002,Laptop & Accessory,3,neutral,2026-01-02
ORD114547,1838,P0022,Mobile Phone,3,neutral,2025-11-06
ORD103652,3778,P0038,Fashion,5,positive,2026-04-01
ORD106446,4080,P0007,Laptop & Accessory,5,positive,2025-10-05
ORD115788,2869,P0069,Grocery,4,positive,2025-09-19
ORD104087,1948,P0003,Laptop & Accessory,4,positive,2025-11-27
ORD115680,169,P0038,Fashion,5,positive,2025-10-25
ORD123262,1445,P0004,Laptop & Accessory,4,positive,2025-11-13
ORD125756,2311,P0032,Household,3,neutral,2025-11-04
ORD125315,1044,P0012,Laptop & Accessory,4,positive,2025-09-02
ORD114709,1818,P0018,Mobile Phone,4,positive,2026-04-25
ORD111508,2302,P0032,Household,5,positive,2025-08-25
ORD119626,407,P0023,Mobile Phone,4,positive,2026-08-22
ORD122167,278,P0039,Fashion,5,positive,2026-05-17
ORD107383,1655,P0026,Household,4,positive,2026-03-23
ORD114066,179,P0008,Laptop & Accessory,4,positive,2026-05-28
ORD116305,1560,P0006,Laptop & Accessory,3,neutral,2025-10-17
ORD110927,1668,P0015,Mobile Phone,4,positive,2025-08-15
ORD107625,2012,P0039,Fashion,4,positive,2025-11-11
ORD108334,4107,P0063,Grocery,4,positive,2026-03-26
ORD104243,677,P0029,Household,5,positive,2026-06-20
ORD107190,3825,P0023,Mobile Phone,4,positive,2026-08-13
ORD102693,80,P0069,Grocery,3,neutral,2026-03-08
ORD119837,2426,P0011,Laptop & Accessory,4,positive,2025-09-08
ORD121919,1707,P0037,Fashion,5,positive,2025-09-20
ORD102998,272,P0069,Grocery,4,positive,2025-10-10
ORD115249,728,P0010,Laptop & Accessory,4,positive,2025-08-30
ORD100307,3282,P0001,Laptop & Accessory,4,positive,2026-03-23
ORD111856,1334,P0041,Fashion,4,positive,2025-12-04
ORD107198,4069,P0029,Household,3,neutral,2026-04-18
ORD120752,4180,P0033,Household,4,positive,2025-11-14
ORD108322,2292,P0032,Household,4,positive,2025-09-24
ORD104996,3511,P0059,Others,4,positive,2026-08-15
ORD107830,54,P0008,Laptop & Accessory,5,positive,2026-05-14
ORD110775,3404,P0017,Mobile Phone,4,positive,2026-05-14
ORD117348,953,P0039,Fashion,4,positive,2026-03-29
ORD105693,1080,P0018,Mobile Phone,4,positive,2025-10-04
ORD101525,1751,P0012,Laptop & Accessory,5,positive,2025-11-07
ORD120854,17,P0015,Mobile Phone,4,positive,2026-07-13
ORD121070,262,P0016,Mobile Phone,4,positive,2026-05-23
ORD123443,3305,P0042,Fashion,4,positive,2026-03-16
ORD109853,1026,P0010,Laptop & Accessory,3,neutral,2025-09-21
ORD123794,3228,P0012,Laptop & Accessory,5,positive,2026-08-20
ORD109240,1439,P0018,Mobile Phone,4,positive,2025-11-04
ORD111544,3701,P0034,Household,3,neutral,2026-01-03
ORD110864,2216,P0053,Others,4,positive,2026-04-18
ORD125190,2211,P0060,Others,4,positive,2026-06-17
ORD113504,2200,P0010,Laptop & Accessory,4,positive,2026-02-16
ORD100301,566,P0005,Laptop & Accessory,4,positive,2026-05-27
ORD121393,70,P0006,Laptop & Accessory,5,positive,2026-01-26
ORD112905,3695,P0017,Mobile Phone,4,positive,2026-02-23
ORD124228,688,P0010,Laptop & Accessory,4,positive,2026-05-17
ORD116160,2341,P0008,Laptop & Accessory,3,neutral,2025-10-19
ORD113876,4111,P0031,Household,3,neutral,2026-08-02
ORD125137,1021,P0031,Household,5,positive,2025-11-26
ORD102661,1559,P0009,Laptop & Accessory,4,positive,2025-12-21
ORD124084,257,P0017,Mobile Phone,4,positive,2026-04-22
ORD119079,1920,P0010,Laptop & Accessory,4,positive,2025-11-12
ORD112647,503,P0026,Household,4,positive,2025-10-16
ORD114958,338,P0049,Others,5,positive,2025-08-29
ORD103066,1081,P0019,Mobile Phone,3,neutral,2025-11-12
ORD122403,163,P0048,Fashion,4,positive,2026-03-23
ORD114571,586,P0032,Household,4,positive,2026-07-12
ORD116858,852,P0010,Laptop & Accessory,5,positive,2025-12-24
ORD110122,657,P0010,Laptop & Accessory,4,positive,2025-11-16
ORD117508,828,P0007,Laptop & Accessory,2,negative,2025-11-12
ORD106890,71,P0005,Laptop & Accessory,5,positive,2026-04-10
ORD109012,3927,P0015,Mobile Phone,4,positive,2026-06-13
ORD116721,396,P0001,Laptop & Accessory,5,positive,2026-03-10
ORD117994,3009,P0020,Mobile Phone,5,positive,2025-10-15
ORD122646,3127,P0029,Household,4,positive,2026-06-27
ORD112634,2343,P0025,Household,4,positive,2026-05-13
ORD121449,238,P0009,Laptop & Accessory,4,positive,2025-10-30
ORD120463,1042,P0023,Mobile Phone,4,positive,2025-11-15
ORD103522,1335,P0009,Laptop & Accessory,4,positive,2026-06-16
ORD117976,223,P0011,Laptop & Accessory,4,positive,2025-11-06
ORD101202,376,P0010,Laptop & Accessory,3,neutral,2026-07-17
ORD122718,105,P0059,Others,4,positive,2026-02-03
ORD114825,1003,P0046,Fashion,4,positive,2026-06-19
ORD100867,167,P0046,Fashion,5,positive,2026-06-23
ORD109299,1719,P0021,Mobile Phone,3,neutral,2026-08-02
ORD111894,786,P0039,Fashion,4,positive,2026-01-14
ORD113220,301,P0010,Laptop & Accessory,4,positive,2025-11-18
ORD100457,2532,P0004,Laptop & Accessory,3,neutral,2026-05-08
ORD123110,11,P0048,Fashion,3,neutral,2026-08-31
ORD118972,1762,P0021,Mobile Phone,4,positive,2026-04-12
ORD113988,3415,P0007,Laptop & Accessory,5,positive,2026-07-09
ORD116611,1826,P0033,Household,3,neutral,2025-08-10
ORD115529,2836,P0021,Mobile Phone,4,positive,2025-10-25
ORD105953,1333,P0045,Fashion,4,positive,2026-05-07
ORD109837,2246,P0012,Laptop & Accessory,5,positive,2025-12-26
ORD116922,3083,P0012,Laptop & Accessory,3,neutral,2026-03-19
ORD117380,3785,P0050,Others,4,positive,2025-08-27
ORD122385,719,P0013,Mobile Phone,4,positive,2026-04-04
ORD123626,2304,P0045,Fashion,3,neutral,2026-02-12
ORD106588,1523,P0016,Mobile Phone,5,positive,2026-07-10
ORD101778,3539,P0026,Household,4,positive,2026-01-24
ORD124819,507,P0014,Mobile Phone,4,positive,2026-05-02
ORD124764,160,P0008,Laptop & Accessory,4,positive,2025-11-21
ORD101976,2727,P0050,Others,3,neutral,2026-05-18
ORD112279,1342,P0032,Household,4,positive,2026-07-26
ORD119129,996,P0018,Mobile Phone,3,neutral,2026-01-06
ORD103716,3468,P0015,Mobile Phone,4,positive,2026-02-09
ORD115890,3908,P0007,Laptop & Accessory,5,positive,2025-10-13
ORD111352,487,P0006,Laptop & Accessory,4,positive,2026-01-08
ORD109182,185,P0009,Laptop & Accessory,4,positive,2026-06-14
ORD118681,994,P0016,Mobile Phone,3,neutral,2026-07-17
ORD118868,4001,P0034,Household,5,positive,2026-06-23
ORD120928,1048,P0010,Laptop & Accessory,3,neutral,2026-06-16
ORD105144,81,P0048,Fashion,5,positive,2026-04-12
ORD101638,2608,P0067,Grocery,4,positive,2026-06-24
ORD105812,792,P0018,Mobile Phone,5,positive,2026-07-28
ORD118795,4009,P0023,Mobile Phone,4,positive,2026-04-24
ORD111497,2052,P0022,Mobile Phone,4,positive,2025-11-27
ORD111173,2413,P0019,Mobile Phone,4,positive,2025-11-14
ORD115462,3560,P0006,Laptop & Accessory,5,positive,2026-05-29
ORD106973,737,P0006,Laptop & Accessory,3,neutral,2026-04-19
ORD113672,3845,P0070,Grocery,4,positive,2026-05-06
ORD109596,1859,P0010,Laptop & Accessory,5,positive,2026-04-05
ORD102721,2867,P0044,Fashion,3,neutral,2025-09-12
ORD121977,2617,P0019,Mobile Phone,3,neutral,2025-09-07
ORD122060,1033,P0060,Others,4,positive,2025-11-24
ORD112768,129,P0010,Laptop & Accessory,4,positive,2025-12-17
ORD111159,1025,P0069,Grocery,4,positive,2025-09-03
ORD102554,1086,P0030,Household,5,positive,2025-10-17
ORD109402,391,P0043,Fashion,4,positive,2026-03-20
ORD110368,2344,P0005,Laptop & Accessory,4,positive,2026-01-04
ORD113010,1532,P0010,Laptop & Accessory,5,positive,2026-04-08
ORD103645,2843,P0069,Grocery,3,neutral,2025-08-16
ORD115289,1848,P0010,Laptop & Accessory,5,positive,2026-06-16
ORD112720,2072,P0022,Mobile Phone,5,positive,2025-11-18
ORD105689,516,P0023,Mobile Phone,3,neutral,2026-07-08
ORD104758,923,P0006,Laptop & Accessory,5,positive,2026-03-14
ORD100417,4244,P0033,Household,4,positive,2025-12-08
ORD102123,1892,P0006,Laptop & Accessory,5,positive,2025-09-04
ORD101547,3434,P0034,Household,4,positive,2025-09-14
ORD117668,1988,P0010,Laptop & Accessory,4,positive,2025-12-11
ORD119265,1900,P0002,Laptop & Accessory,4,positive,2025-09-10
ORD118730,1340,P0004,Laptop & Accessory,5,positive,2026-04-29
ORD122257,2903,P0068,Grocery,4,positive,2025-10-15
ORD116630,3743,P0029,Household,3,neutral,2025-11-10
ORD100572,247,P0005,Laptop & Accessory,4,positive,2026-06-16
ORD111793,1382,P0010,Laptop & Accessory,4,positive,2026-01-15
ORD115725,3117,P0025,Household,5,positive,2026-04-12
ORD108817,3077,P0018,Mobile Phone,3,neutral,2026-07-12
ORD120574,4076,P0032,Household,5,positive,2026-04-28
ORD118940,320,P0008,Laptop & Accessory,5,positive,2026-04-24
ORD118454,3093,P0070,Grocery,4,positive,2026-08-07
ORD122034,734,P0012,Laptop & Accessory,5,positive,2026-03-11
ORD115369,2855,P0023,Mobile Phone,4,positive,2026-04-03
ORD125276,1747,P0018,Mobile Phone,5,positive,2026-08-27
ORD115967,551,P0012,Laptop & Accessory,5,positive,2025-08-25
ORD113860,139,P0024,Mobile Phone,4,positive,2025-11-12
ORD122708,4291,P0012,Laptop & Accessory,4,positive,2026-02-12
ORD118615,988,P0063,Grocery,4,positive,2026-06-15
ORD124590,1953,P0008,Laptop & Accessory,4,positive,2026-03-18
ORD120665,1390,P0012,Laptop & Accessory,5,positive,2025-11-15
ORD125491,4171,P0026,Household,2,negative,2025-08-18
ORD124672,3011,P0059,Others,4,positive,2025-11-06
ORD120255,334,P0048,Fashion,3,neutral,2026-08-18
ORD112697,3509,P0028,Household,5,positive,2026-07-30
ORD120271,756,P0010,Laptop & Accessory,5,positive,2025-11-04
ORD118669,3286,P0039,Fashion,5,positive,2026-05-14
ORD123967,477,P0010,Laptop & Accessory,4,positive,2026-07-05
ORD103724,30,P0066,Grocery,4,positive,2025-09-06
ORD112976,2862,P0020,Mobile Phone,4,positive,2025-10-27
ORD125697,2710,P0018,Mobile Phone,4,positive,2026-04-15
ORD110965,1616,P0035,Household,5,positive,2025-08-12
ORD110218,4490,P0018,Mobile Phone,5,positive,2025-11-14
ORD125412,1832,P0063,Grocery,5,positive,2025-08-16
ORD100516,848,P0010,Laptop & Accessory,4,positive,2025-09-24
ORD108990,293,P0010,Laptop & Accessory,4,positive,2026-04-03
ORD118401,2006,P0010,Laptop & Accessory,5,positive,2026-03-17
