order_id,user_id,product_id,category,qty,unit_price,paid_amount,discount,order_date,channel,warehouse_dist,city_level,delivery_days,status
ORD124740,3529,P0001,Laptop & Accessory,1,4921.0,4921.0,0.3,2025-10-13,Web,15,3,4,delivered
ORD124741,3436,P0010,Laptop & Accessory,2,550.8,1101.6,0.19,2025-11-25,Web,6,1,3,delivered
ORD124742,1104,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-03-29,MiniProgram,15,1,4,delivered
ORD124743,2685,P0042,Fashion,3,300.0,900.0,0.0,2025-08-13,App,35,3,5,delivered
ORD124744,4454,P0001,Laptop & Accessory,1,7030.0,7030.0,0.0,2025-10-26,Web,12,1,2,delivered
ORD124745,1436,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2025-12-11,Web,8,3,4,delivered
ORD124746,3958,P0005,Laptop & Accessory,1,5900.0,5900.0,0.0,2026-04-23,Web,9,1,3,delivered
ORD124747,3211,P0060,Others,3,590.0,1770.0,0.0,2026-02-06,Web,16,3,5,delivered
ORD124748,530,P0038,Fashion,4,190.0,760.0,0.0,2026-05-13,App,12,3,3,delivered
ORD124749,1522,P0029,Household,3,42.0,126.0,0.4,2026-05-17,MiniProgram,10,1,3,delivered
ORD124750,4050,P0006,Laptop & Accessory,2,2052.0,4104.0,0.1,2025-08-15,App,9,3,3,delivered
ORD124751,498,P0033,Household,3,324.0,972.0,0.1,2026-07-15,App,31,1,3,delivered
ORD124752,149,P0008,Laptop & Accessory,1,2737.8,2737.8,0.19,2026-06-17,MiniProgram,6,3,2,delivered
ORD124753,801,P0056,Others,4,180.0,720.0,0.28,2025-11-09,MiniProgram,23,1,3,delivered
ORD124754,11,P0045,Fashion,3,390.0,1170.0,0.0,2026-01-25,App,10,3,3,delivered
ORD124755,339,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2025-11-13,App,30,3,5,delivered
ORD124756,1443,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2026-07-18,App,17,3,5,delivered
ORD124757,3122,P0049,Others,2,270.0,540.0,0.1,2025-12-09,App,16,1,4,delivered
ORD124758,608,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2025-12-15,App,9,3,3,delivered
ORD124759,3672,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2026-07-20,App,10,1,4,delivered
ORD124760,4439,P0002,Laptop & Accessory,1,4459.0,4459.0,0.3,2026-03-20,Web,8,3,4,delivered
ORD124761,1623,P0069,Grocery,3,8.0,24.0,0.2,2025-10-03,App,30,1,5,delivered
ORD124762,4471,P0003,Laptop & Accessory,1,6920.0,6920.0,0.0,2026-03-31,App,14,1,3,delivered
ORD124763,2171,P0013,Mobile Phone,2,1547.1,3094.2,0.19,2026-06-12,App,16,1,3,delivered
ORD124764,160,P0008,Laptop & Accessory,2,3042.0,6084.0,0.1,2025-11-18,App,30,3,5,delivered
ORD124765,299,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-02-14,MiniProgram,14,1,2,delivered
ORD124766,1829,P0043,Fashion,4,208.0,832.0,0.2,2026-04-01,App,10,3,2,delivered
ORD124767,3998,P0018,Mobile Phone,3,1050.0,3150.0,0.0,2026-02-06,App,10,1,1,delivered
ORD124768,278,P0048,Fashion,2,306.0,612.0,0.1,2026-08-29,App,8,1,4,delivered
ORD124769,2149,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2026-02-04,Web,15,3,3,delivered
ORD124770,3438,P0027,Household,3,416.0,1248.0,0.2,2026-04-09,Web,17,1,2,delivered
ORD124771,4403,P0048,Fashion,3,306.0,918.0,0.1,2026-06-12,Web,13,1,4,delivered
ORD124772,3928,P0064,Grocery,4,42.0,168.0,0.3,2025-10-03,Web,7,1,3,delivered
ORD124773,291,P0003,Laptop & Accessory,1,4844.0,4844.0,0.3,2025-08-21,App,15,1,3,delivered
ORD124774,194,P0064,Grocery,3,42.0,126.0,0.3,2026-08-17,App,9,1,3,delivered
ORD124775,588,P0028,Household,3,273.0,819.0,0.3,2026-05-19,App,19,1,4,delivered
ORD124776,870,P0010,Laptop & Accessory,2,544.0,1088.0,0.2,2025-12-14,App,30,1,4,delivered
ORD124777,3742,P0062,Grocery,3,63.0,189.0,0.1,2025-08-09,App,21,1,5,delivered
ORD124778,2463,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2025-10-16,Web,7,1,3,delivered
ORD124779,4129,P0027,Household,4,364.0,1456.0,0.3,2025-08-05,MiniProgram,23,1,4,delivered
ORD124780,1427,P0038,Fashion,3,190.0,570.0,0.0,2025-12-15,App,10,3,3,delivered
ORD124781,1380,P0013,Mobile Phone,1,1910.0,1910.0,0.0,2026-02-27,App,10,1,2,delivered
ORD124782,868,P0005,Laptop & Accessory,1,4720.0,4720.0,0.2,2025-10-13,App,23,1,3,delivered
ORD124783,1490,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-04-07,MiniProgram,9,1,1,delivered
ORD124784,3292,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-08-08,App,8,1,1,delivered
ORD124785,2747,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-08-25,App,14,1,1,delivered
ORD124786,3284,P0032,Household,3,266.4,799.2,0.28,2026-06-18,App,14,3,3,delivered
ORD124787,3581,P0019,Mobile Phone,1,4158.0,4158.0,0.3,2026-01-06,App,19,1,3,delivered
ORD124788,10,P0039,Fashion,3,162.0,486.0,0.1,2026-02-23,App,10,3,3,delivered
ORD124789,671,P0043,Fashion,3,234.0,702.0,0.1,2026-02-03,MiniProgram,6,1,2,delivered
ORD124790,2509,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2025-10-11,App,23,3,5,delivered
ORD124791,1532,P0008,Laptop & Accessory,1,3380.0,3380.0,0.0,2026-06-23,App,10,1,2,delivered
ORD124792,314,P0061,Grocery,4,153.0,612.0,0.1,2026-04-24,MiniProgram,31,3,4,delivered
ORD124793,171,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2026-04-06,Web,15,3,4,delivered
ORD124794,4136,P0043,Fashion,3,234.0,702.0,0.1,2025-11-02,App,22,3,4,delivered
ORD124795,3666,P0013,Mobile Phone,2,1146.0,2292.0,0.4,2025-10-10,App,29,2,4,delivered
ORD124796,1006,P0035,Household,3,243.0,729.0,0.1,2026-07-02,App,25,1,5,delivered
ORD124797,2435,P0044,Fashion,3,351.0,1053.0,0.1,2025-10-22,App,30,3,5,delivered
ORD124798,420,P0039,Fashion,2,162.0,324.0,0.1,2025-09-03,App,17,3,4,delivered
ORD124799,364,P0028,Household,4,312.0,1248.0,0.2,2026-03-31,App,14,1,3,delivered
ORD124800,1041,P0014,Mobile Phone,1,3414.0,3414.0,0.4,2026-05-07,App,6,3,3,delivered
ORD124801,879,P0040,Fashion,3,460.0,1380.0,0.0,2025-09-25,Web,15,1,2,delivered
ORD124802,4378,P0069,Grocery,2,9.0,18.0,0.1,2025-11-01,Web,7,1,1,delivered
ORD124803,65,P0002,Laptop & Accessory,1,5733.0,5733.0,0.1,2026-06-11,Web,6,3,4,delivered
ORD124804,2035,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2026-07-28,App,16,3,4,delivered
ORD124805,3695,P0017,Mobile Phone,1,5202.0,5202.0,0.1,2026-01-21,MiniProgram,15,1,3,delivered
ORD124806,69,P0054,Others,3,253.8,761.4,0.46,2026-06-12,App,21,1,4,delivered
ORD124807,2063,P0017,Mobile Phone,1,4681.8,4681.8,0.19,2025-11-14,App,17,1,5,delivered
ORD124808,1252,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-05-06,App,30,1,4,delivered
ORD124809,613,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-02-28,MiniProgram,9,3,3,delivered
ORD124810,665,P0008,Laptop & Accessory,1,2737.8,2737.8,0.19,2026-06-20,App,15,2,5,delivered
ORD124811,3464,P0050,Others,3,330.0,990.0,0.0,2026-06-08,App,30,1,3,delivered
ORD124812,1624,P0008,Laptop & Accessory,1,2433.6,2433.6,0.28,2025-11-10,Web,35,1,5,delivered
ORD124813,119,P0002,Laptop & Accessory,1,5096.0,5096.0,0.2,2025-10-08,App,21,3,4,delivered
ORD124814,1373,P0009,Laptop & Accessory,1,6363.0,6363.0,0.1,2026-06-14,App,10,3,2,delivered
ORD124815,3481,P0026,Household,3,290.0,870.0,0.0,2025-08-16,App,8,1,2,delivered
ORD124816,2696,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-04-25,App,6,3,2,delivered
ORD124817,4218,P0026,Household,3,261.0,783.0,0.1,2026-01-21,App,14,1,3,delivered
ORD124818,3172,P0036,Household,2,660.0,1320.0,0.0,2025-09-04,App,12,1,3,delivered
ORD124819,507,P0014,Mobile Phone,1,5121.0,5121.0,0.1,2026-04-29,App,7,1,1,delivered
ORD124820,174,P0010,Laptop & Accessory,2,544.0,1088.0,0.2,2026-01-24,App,17,3,4,delivered
ORD124821,1615,P0002,Laptop & Accessory,1,5733.0,5733.0,0.1,2026-06-26,App,7,1,1,delivered
ORD124822,1525,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2025-11-01,App,33,3,5,delivered
ORD124823,2036,P0014,Mobile Phone,1,5121.0,5121.0,0.1,2025-08-02,App,7,1,2,delivered
ORD124824,2597,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2025-09-29,Web,13,1,3,delivered
ORD124825,739,P0006,Laptop & Accessory,3,1436.4,4309.2,0.37,2025-11-08,App,29,3,3,delivered
ORD124826,4442,P0013,Mobile Phone,1,1910.0,1910.0,0.0,2026-04-12,Web,14,1,2,delivered
ORD124827,1742,P0018,Mobile Phone,2,850.5,1701.0,0.19,2025-11-30,App,11,1,3,delivered
ORD124828,2869,P0018,Mobile Phone,2,945.0,1890.0,0.1,2025-09-24,App,25,1,4,delivered
ORD124829,1371,P0007,Laptop & Accessory,1,7500.0,7500.0,0.0,2026-08-21,App,10,3,5,delivered
ORD124830,2665,P0027,Household,3,520.0,1560.0,0.0,2025-09-20,App,16,1,4,delivered
ORD124831,4405,P0037,Fashion,3,113.4,340.2,0.19,2025-11-26,Web,13,1,2,delivered
ORD124832,465,P0067,Grocery,3,45.0,135.0,0.1,2026-07-04,MiniProgram,16,3,5,delivered
ORD124833,1483,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-04-13,Web,9,1,2,delivered
ORD124834,2749,P0069,Grocery,3,6.3,18.9,0.37,2025-11-14,App,11,1,3,delivered
ORD124835,3709,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2026-08-16,MiniProgram,29,2,4,delivered
ORD124836,2425,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2026-02-02,App,9,1,3,delivered
ORD124837,653,P0009,Laptop & Accessory,1,7070.0,7070.0,0.0,2025-08-04,App,31,1,6,delayed
ORD124838,2463,P0006,Laptop & Accessory,2,2052.0,4104.0,0.1,2025-08-03,Web,7,1,2,delivered
ORD124839,2360,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-08-02,MiniProgram,7,1,2,delivered
ORD124840,115,P0056,Others,3,202.5,607.5,0.19,2025-11-09,App,16,3,4,delivered
ORD124841,2288,P0069,Grocery,3,8.1,24.3,0.19,2026-06-15,Web,9,1,4,delivered
ORD124842,1950,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2025-08-20,App,16,3,3,delivered
ORD124843,925,P0041,Fashion,2,351.0,702.0,0.1,2025-10-07,App,11,3,4,delivered
ORD124844,677,P0026,Household,2,203.0,406.0,0.3,2026-06-24,App,10,3,4,delivered
ORD124845,3142,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-08-27,App,14,3,4,delivered
ORD124846,171,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2025-08-24,Web,15,3,4,delivered
ORD124847,904,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2025-10-17,App,10,1,1,delivered
ORD124848,2780,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-05-16,MiniProgram,26,1,4,delivered
ORD124849,597,P0045,Fashion,3,351.0,1053.0,0.1,2026-02-15,MiniProgram,9,1,2,delivered
ORD124850,315,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2025-12-20,App,11,1,3,delivered
ORD124851,4401,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-10-29,App,24,1,3,delivered
ORD124852,2130,P0005,Laptop & Accessory,1,5310.0,5310.0,0.1,2026-08-04,MiniProgram,15,3,3,delivered
ORD124853,809,P0031,Household,3,126.0,378.0,0.3,2025-10-19,Web,31,1,6,delayed
ORD124854,468,P0038,Fashion,3,171.0,513.0,0.1,2025-11-08,Web,17,1,3,delivered
ORD124855,15,P0009,Laptop & Accessory,1,5726.7,5726.7,0.19,2025-11-15,App,13,1,3,delivered
ORD124856,3044,P0022,Mobile Phone,1,3810.0,3810.0,0.4,2025-10-04,MiniProgram,14,1,5,delivered
ORD124857,1114,P0054,Others,2,376.0,752.0,0.2,2026-02-18,Web,12,1,3,delivered
ORD124858,565,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-11-20,Web,23,3,4,delivered
ORD124859,3906,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2026-03-23,App,15,1,3,delivered
ORD124860,2744,P0018,Mobile Phone,2,1050.0,2100.0,0.0,2025-12-02,App,6,1,2,delivered
ORD124861,3433,P0001,Laptop & Accessory,1,4921.0,4921.0,0.3,2025-09-23,App,6,1,2,delivered
ORD124862,2517,P0018,Mobile Phone,3,945.0,2835.0,0.1,2026-07-02,App,9,1,3,delivered
ORD124863,3972,P0061,Grocery,3,170.0,510.0,0.0,2026-02-06,MiniProgram,16,1,3,delivered
ORD124864,1070,P0039,Fashion,3,113.4,340.2,0.37,2025-11-15,Web,8,3,3,delivered
ORD124865,474,P0040,Fashion,3,460.0,1380.0,0.0,2025-08-08,App,10,3,4,delivered
ORD124866,14,P0031,Household,4,126.0,504.0,0.3,2026-03-19,App,20,1,3,delivered
ORD124867,86,P0012,Laptop & Accessory,1,2851.2,2851.2,0.19,2026-06-10,Web,9,1,2,delivered
ORD124868,3693,P0035,Household,3,270.0,810.0,0.0,2026-04-12,App,9,3,3,delivered
ORD124869,2324,P0010,Laptop & Accessory,3,428.4,1285.2,0.37,2026-06-11,Web,11,3,3,delivered
ORD124870,118,P0039,Fashion,3,126.0,378.0,0.3,2025-10-11,MiniProgram,31,1,5,delivered
ORD124871,292,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-08-16,App,9,1,2,delivered
ORD124872,2746,P0010,Laptop & Accessory,4,489.6,1958.4,0.28,2025-11-02,Web,16,3,4,delivered
ORD124873,1289,P0002,Laptop & Accessory,1,5159.7,5159.7,0.19,2025-11-08,MiniProgram,22,1,5,delivered
ORD124874,3182,P0064,Grocery,2,48.0,96.0,0.2,2026-02-07,App,8,1,2,delivered
ORD124875,4097,P0029,Household,4,56.0,224.0,0.2,2025-08-03,App,16,3,4,delivered
ORD124876,3076,P0052,Others,3,315.0,945.0,0.1,2026-01-05,MiniProgram,24,1,4,delivered
ORD124877,538,P0039,Fashion,3,126.0,378.0,0.3,2025-10-30,App,8,1,2,delivered
ORD124878,2486,P0016,Mobile Phone,1,5304.0,5304.0,0.2,2026-05-27,MiniProgram,10,2,3,delivered
ORD124879,2240,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-05-31,MiniProgram,11,1,3,delivered
ORD124880,3663,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2026-03-27,App,25,2,4,delivered
ORD124881,577,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2025-12-27,App,7,3,4,delivered
ORD124882,2892,P0026,Household,3,234.9,704.7,0.19,2025-11-13,App,15,2,5,delivered
ORD124883,2259,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-06-17,Web,14,1,3,delivered
ORD124884,1677,P0038,Fashion,3,133.0,399.0,0.3,2026-02-05,Web,8,1,2,delivered
ORD124885,929,P0046,Fashion,4,90.0,360.0,0.1,2026-01-31,Web,17,3,4,delivered
ORD124886,69,P0039,Fashion,3,162.0,486.0,0.1,2025-09-21,App,21,1,4,delivered
ORD124887,3397,P0009,Laptop & Accessory,1,6363.0,6363.0,0.1,2025-11-02,Web,10,2,3,delivered
ORD124888,293,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2025-11-29,MiniProgram,9,3,4,delivered
ORD124889,1232,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-05-04,Web,14,3,4,delivered
ORD124890,1749,P0019,Mobile Phone,1,3742.2,3742.2,0.37,2026-06-20,MiniProgram,16,1,4,delivered
ORD124891,1032,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-08-26,App,22,3,3,delivered
ORD124892,2551,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-12-30,Web,25,1,4,delivered
ORD124893,1029,P0042,Fashion,3,300.0,900.0,0.0,2026-01-11,App,7,1,3,delivered
ORD124894,1846,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-06-04,App,11,1,3,delivered
ORD124895,265,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2025-11-15,App,36,1,5,delivered
ORD124896,1476,P0017,Mobile Phone,1,5202.0,5202.0,0.1,2026-02-20,App,9,1,3,delivered
ORD124897,2191,P0037,Fashion,3,126.0,378.0,0.1,2026-04-24,MiniProgram,13,1,2,delivered
ORD124898,3734,P0063,Grocery,3,57.6,172.8,0.28,2025-11-04,App,15,1,1,delivered
ORD124899,538,P0008,Laptop & Accessory,1,2737.8,2737.8,0.19,2025-11-09,App,8,1,2,delivered
ORD124900,1054,P0049,Others,3,270.0,810.0,0.1,2025-11-27,Web,9,1,2,delivered
ORD124901,762,P0017,Mobile Phone,1,5202.0,5202.0,0.1,2026-03-09,MiniProgram,9,1,3,delivered
ORD124902,458,P0005,Laptop & Accessory,1,5310.0,5310.0,0.1,2025-11-08,Web,8,1,4,delivered
ORD124903,1294,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2025-11-01,App,14,1,2,delivered
ORD124904,3930,P0038,Fashion,3,171.0,513.0,0.1,2025-10-08,App,7,1,2,delivered
ORD124905,1201,P0029,Household,4,56.7,226.8,0.19,2026-06-14,MiniProgram,7,3,2,delivered
ORD124906,826,P0012,Laptop & Accessory,1,2112.0,2112.0,0.4,2026-07-08,Web,7,3,2,delivered
ORD124907,4243,P0029,Household,4,49.0,196.0,0.3,2026-07-17,App,23,2,4,delivered
ORD124908,2872,P0020,Mobile Phone,1,4482.0,4482.0,0.1,2026-06-16,App,29,1,3,delivered
ORD124909,1179,P0052,Others,3,245.0,735.0,0.3,2025-10-03,Web,34,3,4,delivered
ORD124910,3042,P0006,Laptop & Accessory,1,1596.0,1596.0,0.3,2025-09-14,Web,32,3,6,delayed
ORD124911,2432,P0011,Laptop & Accessory,1,4746.0,4746.0,0.3,2026-02-01,App,8,1,2,delivered
ORD124912,3698,P0022,Mobile Phone,1,6350.0,6350.0,0.0,2026-02-11,App,16,1,3,delivered
ORD124913,300,P0048,Fashion,3,272.0,816.0,0.2,2026-05-20,App,14,3,4,delivered
ORD124914,2006,P0010,Laptop & Accessory,3,550.8,1652.4,0.19,2025-11-03,Web,8,3,3,delivered
ORD124915,2788,P0022,Mobile Phone,1,4445.0,4445.0,0.3,2026-07-28,Web,6,1,4,delivered
ORD124916,4518,P0029,Household,3,63.0,189.0,0.1,2025-11-13,MiniProgram,6,3,3,delivered
ORD124917,2267,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2026-03-09,App,16,1,3,delivered
ORD124918,390,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-06-28,MiniProgram,25,1,3,delivered
ORD124919,4327,P0005,Laptop & Accessory,1,4130.0,4130.0,0.3,2026-02-12,Web,18,1,3,delivered
ORD124920,1600,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-05-30,App,9,3,3,delivered
ORD124921,1713,P0020,Mobile Phone,1,4482.0,4482.0,0.1,2026-05-27,MiniProgram,9,1,2,delivered
ORD124922,734,P0008,Laptop & Accessory,1,2737.8,2737.8,0.19,2026-06-12,App,17,3,5,delivered
ORD124923,3458,P0006,Laptop & Accessory,2,1641.6,3283.2,0.28,2026-06-14,App,6,1,1,delivered
ORD124924,1925,P0006,Laptop & Accessory,2,2280.0,4560.0,0.0,2025-12-14,Web,30,1,4,delivered
ORD124925,4342,P0004,Laptop & Accessory,1,3418.2,3418.2,0.19,2025-11-30,Web,27,3,4,delivered
ORD124926,1860,P0024,Mobile Phone,1,2923.2,2923.2,0.28,2026-06-14,App,8,1,2,delivered
ORD124927,537,P0029,Household,3,49.0,147.0,0.3,2026-03-10,App,8,1,2,delivered
ORD124928,3155,P0011,Laptop & Accessory,1,4746.0,4746.0,0.3,2026-03-23,Web,8,1,4,delivered
ORD124929,425,P0013,Mobile Phone,2,1910.0,3820.0,0.0,2025-12-22,MiniProgram,23,1,3,delivered
ORD124930,895,P0027,Household,3,468.0,1404.0,0.1,2025-11-01,App,15,1,2,delivered
ORD124931,4111,P0038,Fashion,3,190.0,570.0,0.0,2026-01-12,App,15,1,3,delivered
ORD124932,4358,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-08-15,App,8,3,3,delivered
ORD124933,3199,P0032,Household,3,299.7,899.1,0.19,2025-11-11,App,6,1,3,delivered
ORD124934,592,P0029,Household,3,63.0,189.0,0.1,2025-11-09,Web,6,1,3,delivered
ORD124935,3006,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2025-09-29,App,19,1,2,delivered
ORD124936,2235,P0054,Others,3,423.0,1269.0,0.1,2026-01-24,MiniProgram,9,1,4,delivered
ORD124937,1534,P0050,Others,3,207.9,623.7,0.37,2025-11-10,Web,9,1,4,delivered
ORD124938,1531,P0027,Household,3,468.0,1404.0,0.1,2026-04-29,App,31,2,5,delivered
ORD124939,1566,P0059,Others,3,104.0,312.0,0.2,2025-10-02,App,10,1,2,delivered
ORD124940,1014,P0045,Fashion,3,315.9,947.7,0.19,2025-11-06,App,6,1,3,delivered
ORD124941,1992,P0028,Household,3,351.0,1053.0,0.1,2025-08-29,App,29,1,3,delivered
ORD124942,95,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2025-08-19,App,15,3,3,delivered
ORD124943,3666,P0015,Mobile Phone,1,4248.0,4248.0,0.28,2026-06-15,Web,29,2,6,delayed
ORD124944,3874,P0010,Laptop & Accessory,3,544.0,1632.0,0.2,2026-07-17,Web,8,3,2,delivered
ORD124945,1320,P0014,Mobile Phone,1,3983.0,3983.0,0.3,2026-06-03,MiniProgram,7,1,2,delivered
ORD124946,4170,P0032,Household,3,370.0,1110.0,0.0,2026-06-28,Web,14,1,2,delivered
ORD124947,3195,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2025-09-09,App,8,3,4,delivered
ORD124948,3663,P0013,Mobile Phone,2,1528.0,3056.0,0.2,2026-07-13,App,25,2,4,delivered
ORD124949,3848,P0056,Others,2,225.0,450.0,0.1,2026-01-17,App,17,3,4,delivered
ORD124950,1059,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2026-06-06,App,24,1,4,delivered
ORD124951,3451,P0021,Mobile Phone,1,5680.0,5680.0,0.0,2026-03-27,App,6,1,2,delivered
ORD124952,412,P0042,Fashion,4,243.0,972.0,0.19,2025-11-24,App,16,1,4,delivered
ORD124953,4363,P0019,Mobile Phone,1,4811.4,4811.4,0.19,2025-11-08,App,8,1,1,delivered
ORD124954,2240,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2025-09-24,MiniProgram,11,1,3,delivered
ORD124955,2728,P0065,Grocery,3,30.0,90.0,0.0,2025-12-23,App,8,1,3,delivered
ORD124956,981,P0041,Fashion,3,273.0,819.0,0.3,2026-01-30,App,6,3,3,delivered
ORD124957,81,P0042,Fashion,3,180.0,540.0,0.4,2026-08-22,Web,8,3,3,delivered
ORD124958,488,P0046,Fashion,3,70.0,210.0,0.3,2025-08-17,App,18,3,4,delivered
ORD124959,397,P0037,Fashion,3,126.0,378.0,0.1,2026-03-15,Web,14,1,3,delivered
ORD124960,1513,P0069,Grocery,4,6.0,24.0,0.4,2026-02-13,App,11,1,2,delivered
ORD124961,932,P0045,Fashion,2,390.0,780.0,0.0,2025-08-11,MiniProgram,20,1,4,delivered
ORD124962,4143,P0029,Household,3,44.1,132.3,0.37,2025-11-15,App,15,1,3,delivered
ORD124963,3631,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2025-12-28,App,12,3,3,delivered
ORD124964,2006,P0010,Laptop & Accessory,3,408.0,1224.0,0.4,2026-01-30,App,8,3,4,delivered
ORD124965,3686,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-11-04,Web,9,1,3,delivered
ORD124966,2199,P0006,Laptop & Accessory,2,1824.0,3648.0,0.2,2025-08-16,App,23,3,6,delayed
ORD124967,3989,P0018,Mobile Phone,2,756.0,1512.0,0.28,2025-11-11,App,19,1,4,delivered
ORD124968,3021,P0014,Mobile Phone,1,4096.8,4096.8,0.28,2026-06-19,Web,8,1,2,delivered
ORD124969,2977,P0046,Fashion,4,81.0,324.0,0.19,2026-06-14,Web,14,1,2,delivered
ORD124970,840,P0005,Laptop & Accessory,1,5310.0,5310.0,0.1,2025-10-23,MiniProgram,23,1,5,delivered
ORD124971,3315,P0002,Laptop & Accessory,1,6370.0,6370.0,0.0,2026-04-10,App,32,1,4,delivered
ORD124972,3167,P0013,Mobile Phone,2,1910.0,3820.0,0.0,2026-07-25,App,15,1,3,delivered
ORD124973,207,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2025-10-19,App,9,1,3,delivered
ORD124974,150,P0014,Mobile Phone,1,4552.0,4552.0,0.2,2025-09-28,Web,13,1,3,delivered
ORD124975,3802,P0008,Laptop & Accessory,1,2704.0,2704.0,0.2,2025-08-10,Web,7,3,4,delivered
ORD124976,4374,P0032,Household,3,222.0,666.0,0.4,2025-10-19,App,14,1,5,delivered
ORD124977,2279,P0021,Mobile Phone,1,5112.0,5112.0,0.1,2026-06-15,App,23,1,5,delivered
ORD124978,507,P0015,Mobile Phone,1,3186.0,3186.0,0.46,2026-06-15,App,7,1,1,delivered
ORD124979,1431,P0022,Mobile Phone,1,6350.0,6350.0,0.0,2026-02-20,Web,6,1,2,delivered
ORD124980,52,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-11-16,Web,16,3,4,delivered
ORD124981,3523,P0030,Household,3,356.4,1069.2,0.19,2026-06-14,App,14,1,1,delivered
ORD124982,286,P0025,Household,3,693.0,2079.0,0.1,2025-10-29,MiniProgram,14,3,2,delivered
ORD124983,1045,P0059,Others,3,78.0,234.0,0.4,2025-10-04,Web,35,1,5,delivered
ORD124984,2109,P0035,Household,2,243.0,486.0,0.1,2025-09-11,App,13,1,2,delivered
ORD124985,2757,P0045,Fashion,3,390.0,1170.0,0.0,2026-06-22,MiniProgram,35,3,6,delayed
ORD124986,3924,P0024,Mobile Phone,1,3248.0,3248.0,0.2,2026-05-11,MiniProgram,19,1,4,delivered
ORD124987,1432,P0068,Grocery,3,108.0,324.0,0.4,2026-03-31,Web,18,1,3,delivered
ORD124988,558,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-05-17,MiniProgram,34,1,5,delivered
ORD124989,296,P0046,Fashion,2,100.0,200.0,0.0,2025-10-05,Web,7,1,1,delivered
ORD124990,2531,P0022,Mobile Phone,1,5715.0,5715.0,0.1,2025-12-10,App,12,1,2,delivered
ORD124991,343,P0012,Laptop & Accessory,1,2851.2,2851.2,0.19,2026-06-15,App,14,3,3,delivered
ORD124992,2529,P0016,Mobile Phone,1,3978.0,3978.0,0.4,2026-07-22,App,12,1,2,delivered
