user_id,customer_id,months_used,device,city_level,warehouse_dist,marital,age_group,gender,hours_app,orders_last_month,days_since_order,fav_category,followed_anchor,satisfaction,complaints,coupons_used
3290,52028,5,Pad,1,14,Married,4,Female,3,1,2,Household,7,4,0,0
3291,52059,7,PC,1,6,Married,3,Female,3,1,2,Household,4,1,0,1
3292,52168,7,Pad,1,8,Single,3,Male,3,1,2,Laptop & Accessory,3,3,0,1
3293,52171,2,Mobile Phone,1,14,Married,4,Male,3,1,2,Laptop & Accessory,2,1,1,1
3294,52239,2,PC,1,7,Married,3,Female,3,1,2,Mobile Phone,2,1,0,1
3295,52311,3,PC,1,25,Married,3,Male,3,1,2,Mobile Phone,4,1,0,0
3296,52336,6,Pad,3,11,Married,3,Male,3,1,2,Laptop & Accessory,7,1,0,1
3297,52339,3,Mobile Phone,3,24,Married,1,Male,3,1,2,Laptop & Accessory,3,3,0,1
3298,52347,13,PC,1,17,Single,3,Female,3,1,2,Mobile Phone,5,3,0,1
3299,52359,3,PC,3,13,Married,3,Female,3,1,2,Laptop & Accessory,8,5,0,1
3300,52365,9,Mobile Phone,3,22,Married,4,Female,3,1,2,Laptop & Accessory,5,5,0,1
3301,52366,23,PC,1,7,Married,3,Male,3,1,2,Household,8,1,0,1
3302,52381,7,PC,2,14,Single,1,Female,3,1,2,Household,10,4,0,1
3303,52390,22,Mobile Phone,1,11,Married,3,Male,3,1,2,Laptop & Accessory,3,3,0,0
3304,52391,13,PC,1,14,Married,3,Male,3,1,2,Household,3,3,0,1
3305,52413,23,PC,3,20,Married,3,Female,3,1,2,Laptop & Accessory,4,3,1,1
3306,52418,2,Pad,1,8,Married,3,Female,3,1,2,Household,1,4,0,1
3307,52428,7,PC,1,26,Single,3,Male,3,1,2,Laptop & Accessory,1,3,0,1
3308,52448,9,PC,3,14,Single,3,Male,3,1,2,Household,4,1,1,1
3309,52453,11,Pad,2,16,Married,3,Male,3,1,2,Laptop & Accessory,4,3,0,0
3310,52454,8,PC,1,14,Single,4,Male,3,1,2,Household,2,5,0,1
3311,52459,5,Pad,1,7,Married,3,Male,3,1,2,Laptop & Accessory,5,5,0,0
3312,52474,9,Pad,1,12,Married,1,Male,3,1,2,Laptop & Accessory,4,5,1,0
3313,52537,4,Mobile Phone,3,11,Married,3,Female,3,1,2,Laptop & Accessory,2,1,0,0
3314,52542,14,Mobile Phone,3,29,Single,3,Male,3,1,2,Fashion,4,3,1,0
3315,52545,9,Mobile Phone,1,32,Married,3,Male,3,1,2,Laptop & Accessory,7,3,0,1
3316,52553,28,PC,1,28,Married,4,Male,3,1,2,Household,6,4,0,1
3317,52570,7,PC,1,23,Married,5,Male,3,1,2,Household,2,3,0,1
3318,52576,3,PC,1,35,Married,3,Male,3,1,2,Mobile Phone,2,5,0,1
3319,52587,5,Mobile Phone,3,25,Married,5,Male,3,1,2,Fashion,4,3,0,0
3320,52596,2,Pad,1,7,Single,1,Male,3,1,2,Laptop & Accessory,9,3,1,1
3321,52632,13,PC,1,8,Married,3,Female,3,1,2,Household,5,5,0,1
3322,52642,3,Mobile Phone,1,16,Single,3,Female,3,1,2,Fashion,10,3,0,0
3323,52653,1,PC,1,7,Married,3,Female,3,1,2,Mobile Phone,2,5,0,1
3324,52769,3,PC,1,7,Single,3,Male,3,1,2,Household,1,3,0,1
3325,52786,9,Pad,1,10,Married,3,Female,3,1,2,Laptop & Accessory,8,4,0,0
3326,52795,5,PC,1,14,Single,3,Male,3,1,2,Household,2,5,0,0
3327,52802,8,Pad,1,24,Married,3,Male,3,1,2,Laptop & Accessory,2,3,1,0
3328,52803,7,Mobile Phone,1,8,Married,3,Female,3,1,2,Household,3,3,0,0
3329,50052,6,PC,1,14,Single,3,Male,2,1,2,Household,1,2,0,0
3330,50059,23,PC,1,6,Divorced,4,Male,2,1,2,Mobile Phone,3,3,0,0
3331,50072,8,Pad,1,8,Single,3,Female,2,1,2,Laptop & Accessory,6,4,0,1
3332,50073,15,Pad,1,27,Married,3,Female,2,1,2,Laptop & Accessory,3,3,0,0
3333,50114,5,PC,3,10,Divorced,3,Female,2,1,2,Mobile Phone,3,4,0,1
3334,50124,13,PC,1,6,Divorced,4,Female,2,1,2,Mobile Phone,3,5,0,1
3335,50129,15,Mobile Phone,1,23,Single,2,Female,2,1,2,Laptop & Accessory,4,5,1,0
3336,50130,2,Mobile Phone,3,26,Married,3,Male,2,1,2,Laptop & Accessory,3,2,0,1
3337,50163,11,Mobile Phone,1,29,Married,3,Male,2,1,2,Laptop & Accessory,10,2,0,0
3338,50170,13,Pad,1,14,Divorced,3,Male,2,1,2,Household,2,2,1,0
3339,50175,24,Mobile Phone,1,8,Married,5,Male,2,1,2,Laptop & Accessory,6,4,0,0
3340,50184,33,Pad,1,6,Married,5,Male,2,1,2,Laptop & Accessory,3,3,1,1
3341,50194,3,PC,1,14,Single,3,Female,2,1,2,Household,2,4,1,0
3342,50211,13,Mobile Phone,3,6,Divorced,5,Male,2,1,2,Laptop & Accessory,3,2,1,1
3343,50236,33,Mobile Phone,1,6,Divorced,3,Male,2,1,2,Laptop & Accessory,3,3,0,1
3344,50247,7,PC,1,29,Single,3,Male,2,1,2,Household,10,2,0,1
3345,50259,7,PC,1,17,Divorced,3,Female,2,1,2,Household,2,4,0,1
3346,50286,3,Mobile Phone,1,8,Single,5,Female,2,1,2,Laptop & Accessory,3,2,0,0
3347,50330,2,PC,1,25,Married,3,Male,2,1,2,Laptop & Accessory,5,2,0,0
3348,50340,13,Mobile Phone,1,6,Single,3,Female,2,1,2,Fashion,5,2,0,1
3349,50341,19,Pad,1,24,Divorced,3,Female,2,1,2,Fashion,6,3,0,1
3350,50359,8,PC,1,31,Single,4,Male,2,1,2,Laptop & Accessory,5,2,0,0
3351,50369,17,Mobile Phone,2,6,Single,4,Female,2,1,2,Laptop & Accessory,5,3,0,1
3352,50372,3,PC,3,28,Single,3,Male,2,1,2,Household,2,3,0,1
3353,50375,6,Mobile Phone,3,14,Married,3,Male,2,1,2,Laptop & Accessory,1,3,0,1
3354,50387,9,Mobile Phone,1,15,Married,4,Male,2,1,2,Laptop & Accessory,3,4,1,1
3355,50393,3,PC,3,14,Divorced,2,Male,2,1,2,Laptop & Accessory,1,4,0,0
3356,50426,3,PC,1,14,Divorced,3,Male,2,1,2,Household,2,5,0,0
3357,50446,25,Pad,1,25,Divorced,3,Male,2,1,2,Mobile Phone,1,2,0,1
3358,50457,3,PC,1,6,Divorced,5,Male,2,1,2,Mobile Phone,4,3,0,1
3359,50473,15,Mobile Phone,1,6,Divorced,4,Female,2,1,2,Laptop & Accessory,10,2,1,0
3360,50481,11,Pad,1,18,Married,4,Male,2,1,2,Laptop & Accessory,3,5,0,1
3361,50489,7,PC,2,9,Divorced,3,Male,2,1,2,Mobile Phone,1,2,0,1
3362,50515,22,PC,1,6,Divorced,3,Female,2,1,2,Mobile Phone,3,5,0,1
3363,50520,4,PC,1,14,Divorced,3,Male,2,1,2,Household,4,2,1,1
3364,50573,7,Pad,3,26,Divorced,3,Female,2,1,2,Household,2,2,0,0
3365,50588,6,PC,1,19,Single,3,Female,2,1,2,Household,4,2,0,1
3366,50591,6,Pad,1,6,Divorced,1,Female,2,1,2,Laptop & Accessory,2,4,1,0
3367,50616,8,PC,1,16,Married,3,Male,2,1,2,Mobile Phone,2,2,0,1
3368,50658,3,Mobile Phone,1,26,Divorced,3,Male,2,1,2,Laptop & Accessory,1,5,0,1
3369,50662,3,Pad,1,14,Divorced,5,Male,2,1,2,Mobile Phone,2,3,0,1
3370,50666,6,Mobile Phone,1,11,Married,4,Male,2,1,2,Fashion,5,2,0,0
3371,50696,8,Pad,3,17,Married,3,Male,2,1,2,Laptop & Accessory,2,2,0,0
3372,50717,3,PC,1,30,Single,3,Male,2,1,2,Mobile Phone,9,4,0,1
3373,50730,18,PC,1,13,Divorced,3,Female,2,1,2,Mobile Phone,5,3,1,1
3374,50793,7,PC,3,8,Single,3,Female,2,1,2,Laptop & Accessory,1,5,1,1
3375,50797,7,Pad,1,6,Single,3,Male,2,1,2,Household,1,3,1,0
3376,50809,7,PC,1,6,Single,3,Male,2,1,2,Household,3,5,0,0
3377,50867,5,PC,3,8,Divorced,3,Male,2,1,2,Laptop & Accessory,1,4,1,0
3378,50879,3,PC,1,6,Divorced,3,Male,2,1,2,Household,5,2,0,1
3379,50903,7,PC,1,6,Divorced,4,Female,2,1,2,Household,6,4,0,1
3380,50913,18,Mobile Phone,1,35,Divorced,3,Male,2,1,2,Fashion,5,1,1,1
3381,50942,6,PC,1,10,Divorced,4,Female,2,1,2,Mobile Phone,9,4,0,0
3382,50947,22,PC,1,9,Divorced,4,Female,2,1,2,Laptop & Accessory,5,5,0,1
3383,50967,6,PC,1,31,Single,4,Male,2,1,2,Laptop & Accessory,2,4,0,0
3384,50996,11,PC,3,22,Single,3,Female,2,1,2,Laptop & Accessory,3,4,0,0
3385,51008,13,PC,3,20,Married,3,Female,2,1,2,Laptop & Accessory,2,5,0,0
3386,51009,16,PC,1,33,Married,1,Male,2,1,2,Mobile Phone,6,4,0,1
3387,51015,5,PC,1,11,Married,1,Female,2,1,2,Household,4,1,0,1
3388,51034,13,Mobile Phone,1,25,Married,3,Male,2,1,2,Laptop & Accessory,4,3,0,0
3389,51037,11,Mobile Phone,1,8,Married,4,Female,2,1,2,Fashion,4,3,1,1
3390,51041,17,Pad,2,6,Married,3,Male,2,1,2,Laptop & Accessory,5,1,1,1
3391,51045,3,PC,1,14,Married,1,Female,2,1,2,Household,8,3,0,0
3392,51046,3,Pad,1,14,Single,3,Male,2,1,2,Household,3,1,0,0
3393,51049,9,Mobile Phone,1,11,Married,3,Female,2,1,2,Fashion,5,5,0,1
3394,51058,9,Pad,1,6,Married,4,Female,2,1,2,Laptop & Accessory,1,3,0,1
3395,51074,6,Pad,3,22,Married,3,Female,2,1,2,Laptop & Accessory,2,1,1,0
3396,51079,26,Mobile Phone,1,30,Married,1,Male,2,1,2,Fashion,4,1,0,0
3397,51104,14,Pad,2,10,Married,5,Male,2,1,2,Laptop & Accessory,7,4,0,0
3398,51114,3,PC,1,10,Single,3,Female,2,1,2,Household,2,4,0,1
3399,51123,4,Mobile Phone,3,11,Married,3,Male,2,1,2,Laptop & Accessory,2,3,0,0
3400,51162,13,PC,1,8,Married,3,Female,2,1,2,Household,5,5,0,1
3401,51169,16,Pad,1,14,Single,3,Male,2,1,2,Household,5,3,0,0
3402,51170,14,Mobile Phone,1,11,Single,1,Male,2,1,2,Laptop & Accessory,4,4,0,1
3403,51185,3,PC,3,16,Single,3,Male,2,1,2,Laptop & Accessory,2,1,0,0
3404,51193,3,Pad,1,14,Single,3,Female,2,1,2,Household,1,1,1,1
3405,51217,4,PC,1,26,Married,3,Male,2,1,2,Laptop & Accessory,2,3,0,0
3406,51219,7,PC,1,13,Single,3,Male,2,1,2,Household,4,5,0,0
3407,51221,8,PC,1,22,Married,4,Female,2,1,2,Laptop & Accessory,1,4,1,1
3408,51242,12,Pad,3,27,Married,5,Female,2,1,2,Laptop & Accessory,7,3,0,0
3409,51243,7,PC,1,8,Married,3,Male,2,1,2,Household,2,4,0,1
3410,51263,2,Mobile Phone,1,6,Married,3,Male,2,1,2,Laptop & Accessory,1,5,0,1
3411,51264,5,Pad,1,21,Married,3,Female,2,1,2,Laptop & Accessory,6,1,0,0
3412,51283,3,PC,1,6,Single,4,Male,2,1,2,Laptop & Accessory,2,3,0,1
3413,51287,7,PC,2,8,Married,3,Female,2,1,2,Household,5,4,0,0
3414,51289,3,PC,1,8,Married,3,Male,2,1,2,Mobile Phone,7,3,1,0
3415,51295,15,Mobile Phone,1,24,Married,3,Male,2,1,2,Laptop & Accessory,7,5,1,0
3416,51311,17,PC,1,14,Single,3,Male,2,1,2,Household,7,1,1,0
3417,51312,3,PC,3,14,Single,3,Male,2,1,2,Household,2,5,1,1
3418,51345,7,PC,1,14,Married,1,Male,2,1,2,Laptop & Accessory,3,3,0,0
3419,51365,11,PC,1,8,Single,3,Male,2,1,2,Mobile Phone,6,1,1,0
3420,51431,29,Mobile Phone,1,13,Single,5,Male,2,1,2,Fashion,5,1,0,0
3421,51442,3,Mobile Phone,3,9,Married,3,Female,2,1,2,Laptop & Accessory,1,3,0,0
3422,51522,6,PC,1,14,Single,3,Male,2,1,2,Household,1,1,0,1
3423,51529,23,PC,1,6,Married,4,Male,2,1,2,Mobile Phone,3,3,0,1
3424,51542,8,Pad,1,8,Single,3,Female,2,1,2,Laptop & Accessory,6,4,0,0
3425,51543,15,Pad,1,27,Married,3,Female,2,1,2,Laptop & Accessory,3,3,0,0
3426,51584,5,PC,3,10,Married,3,Female,2,1,2,Mobile Phone,3,4,0,1
3427,51594,13,PC,1,6,Married,4,Female,2,1,2,Mobile Phone,3,5,0,0
3428,51599,15,Mobile Phone,1,23,Single,1,Female,2,1,2,Laptop & Accessory,4,5,1,1
3429,51600,2,Mobile Phone,3,26,Married,3,Male,2,1,2,Laptop & Accessory,3,1,0,1
3430,51633,11,Mobile Phone,1,29,Married,3,Male,2,1,2,Laptop & Accessory,10,1,0,0
3431,51640,13,Pad,1,14,Married,3,Male,2,1,2,Household,2,1,1,0
3432,51645,24,Mobile Phone,1,8,Married,5,Male,2,1,2,Laptop & Accessory,6,4,0,0
3433,51654,33,Pad,1,6,Married,5,Male,2,1,2,Laptop & Accessory,3,3,1,1
3434,51664,3,PC,1,14,Single,3,Female,2,1,2,Household,2,4,1,0
3435,51681,13,Mobile Phone,3,6,Married,5,Male,2,1,2,Laptop & Accessory,3,1,1,1
3436,51706,33,Mobile Phone,1,6,Married,3,Male,2,1,2,Laptop & Accessory,3,3,0,0
3437,51717,7,PC,1,29,Single,3,Male,2,1,2,Household,10,1,0,0
3438,51729,7,PC,1,17,Married,3,Female,2,1,2,Household,2,4,0,1
3439,51756,3,Mobile Phone,1,8,Single,5,Female,2,1,2,Laptop & Accessory,3,1,0,1
3440,51800,2,PC,1,25,Married,3,Male,2,1,2,Laptop & Accessory,5,1,0,1
3441,51810,13,Mobile Phone,1,6,Single,3,Female,2,1,2,Fashion,5,1,0,1
3442,51811,19,Pad,1,24,Married,3,Female,2,1,2,Fashion,6,3,0,0
3443,51829,8,PC,1,31,Single,4,Male,2,1,2,Laptop & Accessory,5,1,0,1
3444,51839,17,Mobile Phone,2,6,Single,4,Female,2,1,2,Laptop & Accessory,5,3,0,1
3445,51842,3,PC,3,28,Single,3,Male,2,1,2,Household,2,3,0,0
3446,51845,6,Mobile Phone,3,14,Married,3,Male,2,1,2,Laptop & Accessory,1,3,0,0
3447,51857,9,Mobile Phone,1,15,Married,4,Male,2,1,2,Laptop & Accessory,3,4,1,0
3448,51863,3,PC,3,14,Married,1,Male,2,1,2,Laptop & Accessory,1,4,0,1
3449,51896,3,PC,1,14,Married,3,Male,2,1,2,Household,2,5,0,1
3450,51916,25,Pad,1,25,Married,3,Male,2,1,2,Mobile Phone,1,1,0,1
3451,51927,3,PC,1,6,Married,5,Male,2,1,2,Mobile Phone,4,3,0,1
3452,51943,15,Mobile Phone,1,6,Married,4,Female,2,1,2,Laptop & Accessory,10,1,1,0
3453,51959,7,PC,2,9,Married,3,Male,2,1,2,Mobile Phone,1,1,0,1
3454,51985,22,PC,1,6,Married,3,Female,2,1,2,Mobile Phone,3,5,0,0
3455,51990,4,PC,1,14,Married,3,Male,2,1,2,Household,4,1,1,0
3456,52043,7,Pad,3,26,Married,3,Female,2,1,2,Household,2,1,0,0
3457,52058,6,PC,1,19,Single,3,Female,2,1,2,Household,4,1,0,1
3458,52061,6,Pad,1,6,Married,1,Female,2,1,2,Laptop & Accessory,2,4,1,1
3459,52086,8,PC,1,16,Married,3,Male,2,1,2,Mobile Phone,2,1,0,0
3460,52128,3,Mobile Phone,1,26,Married,3,Male,2,1,2,Laptop & Accessory,1,5,0,0
3461,52132,3,Pad,1,14,Married,5,Male,2,1,2,Mobile Phone,2,3,0,1
3462,52136,6,Mobile Phone,1,11,Married,4,Male,2,1,2,Fashion,5,1,0,1
3463,52166,8,Pad,3,17,Married,3,Male,2,1,2,Laptop & Accessory,2,1,0,1
3464,52187,3,PC,1,30,Single,3,Male,2,1,2,Mobile Phone,9,4,0,0
3465,52200,18,PC,1,13,Married,3,Female,2,1,2,Mobile Phone,5,3,1,0
3466,52263,7,PC,3,8,Single,3,Female,2,1,2,Laptop & Accessory,1,5,1,1
3467,52267,7,Pad,1,7,Single,3,Male,2,1,2,Household,1,3,1,1
3468,52279,7,PC,1,7,Single,3,Male,2,1,2,Household,3,5,0,1
3469,52337,5,PC,3,8,Married,3,Male,2,1,2,Laptop & Accessory,1,4,1,1
3470,52349,3,PC,1,7,Married,3,Male,2,1,2,Household,5,1,0,0
3471,52373,7,PC,1,7,Married,4,Female,2,1,2,Household,6,4,0,1
3472,52383,18,Mobile Phone,1,35,Married,3,Male,2,1,2,Fashion,5,1,1,1
3473,52412,6,PC,1,10,Married,4,Female,2,1,2,Mobile Phone,9,4,0,1
3474,52417,22,PC,1,9,Married,4,Female,2,1,2,Laptop & Accessory,5,5,0,0
3475,52437,6,PC,1,31,Single,4,Male,2,1,2,Laptop & Accessory,2,4,0,1
3476,52466,11,PC,3,22,Single,3,Female,2,1,2,Laptop & Accessory,3,4,0,1
3477,52478,13,PC,3,20,Married,3,Female,2,1,2,Laptop & Accessory,2,5,0,0
3478,52479,16,PC,1,33,Married,1,Male,2,1,2,Mobile Phone,6,4,0,1
3479,52485,5,PC,1,11,Married,1,Female,2,1,2,Household,4,1,0,1
3480,52504,13,Mobile Phone,1,25,Married,3,Male,2,1,2,Laptop & Accessory,4,3,0,0
3481,52507,11,Mobile Phone,1,8,Married,4,Female,2,1,2,Fashion,4,3,1,0
3482,52511,17,Pad,2,7,Married,3,Male,2,1,2,Laptop & Accessory,5,1,1,1
3483,52515,3,PC,1,14,Married,1,Female,2,1,2,Household,8,3,0,0
3484,52516,3,Pad,1,14,Single,3,Male,2,1,2,Household,3,1,0,0
3485,52519,9,Mobile Phone,1,11,Married,3,Female,2,1,2,Fashion,5,5,0,1
3486,52528,9,Pad,1,7,Married,4,Female,2,1,2,Laptop & Accessory,1,3,0,0
3487,52544,6,Pad,3,22,Married,3,Female,2,1,2,Laptop & Accessory,2,1,1,0
3488,52549,26,Mobile Phone,1,30,Married,1,Male,2,1,2,Fashion,4,1,0,0
3489,52574,14,Pad,2,10,Married,5,Male,2,1,2,Laptop & Accessory,7,4,0,0
3490,52584,3,PC,1,10,Single,3,Female,2,1,2,Household,2,4,0,0
3491,52593,4,Mobile Phone,3,11,Married,3,Male,2,1,2,Laptop & Accessory,2,3,0,1
3492,52639,16,Pad,1,14,Single,3,Male,2,1,2,Household,5,3,0,1
3493,52640,14,Mobile Phone,1,11,Single,1,Male,2,1,2,Laptop & Accessory,4,4,0,0
3494,52655,3,PC,3,16,Single,3,Male,2,1,2,Laptop & Accessory,2,1,0,1
3495,52663,3,Pad,1,14,Single,3,Female,2,1,2,Household,1,1,1,1
3496,52687,4,PC,1,26,Married,3,Male,2,1,2,Laptop & Accessory,2,3,0,0
3497,52689,7,PC,1,13,Single,3,Male,2,1,2,Household,4,5,0,0
3498,52691,8,PC,1,22,Married,4,Female,2,1,2,Laptop & Accessory,1,4,1,0
3499,52712,12,Pad,3,27,Married,5,Female,2,1,2,Laptop & Accessory,7,3,0,0
3500,52713,7,PC,1,8,Married,3,Male,2,1,2,Household,2,4,0,0
3501,52733,2,Mobile Phone,1,7,Married,3,Male,2,1,2,Laptop & Accessory,1,5,0,0
3502,52734,5,Pad,1,21,Married,3,Female,2,1,2,Laptop & Accessory,6,1,0,0
3503,52753,3,PC,1,7,Single,4,Male,2,1,2,Laptop & Accessory,2,3,0,1
3504,52757,7,PC,2,8,Married,3,Female,2,1,2,Household,5,4,0,0
3505,52759,3,PC,1,8,Married,3,Male,2,1,2,Mobile Phone,7,3,1,0
3506,52765,15,Mobile Phone,1,24,Married,3,Male,2,1,2,Laptop & Accessory,7,5,1,1
3507,52781,17,PC,1,14,Single,3,Male,2,1,2,Household,7,1,1,1
3508,52782,3,PC,3,14,Single,3,Male,2,1,2,Household,2,5,1,1
3509,52815,7,PC,1,14,Married,1,Male,2,1,2,Laptop & Accessory,3,3,0,1
3510,50214,3,Mobile Phone,3,11,Married,4,Female,1,1,2,Laptop & Accessory,2,3,0,0
3511,50678,6,Pad,3,13,Divorced,3,Female,1,1,2,Laptop & Accessory,1,4,0,1
3512,50941,28,PC,1,10,Divorced,3,Male,1,1,2,Laptop & Accessory,1,3,1,0
3513,51684,3,Mobile Phone,3,11,Married,4,Female,1,1,2,Laptop & Accessory,2,3,0,1
3514,52148,6,Pad,3,13,Married,3,Female,1,1,2,Laptop & Accessory,1,4,0,0
3515,52411,28,PC,1,10,Married,3,Male,1,1,2,Laptop & Accessory,1,3,1,1
3516,51951,11,Pad,1,18,Married,4,Male,0,1,2,Laptop & Accessory,3,5,0,1
3517,50038,1,PC,1,27,Divorced,3,Male,0,1,2,Household,2,2,0,0
3518,50122,6,PC,1,11,Divorced,4,Female,0,1,2,Household,2,2,0,0
3519,50221,3,PC,1,32,Married,3,Male,0,1,2,Household,2,2,0,1
3520,50294,3,PC,1,29,Married,3,Female,0,1,2,Household,2,2,0,1
3521,50313,3,PC,3,13,Single,3,Male,0,1,2,Household,1,4,0,1
3522,50392,3,PC,1,10,Divorced,2,Male,0,1,2,Household,3,5,0,0
3523,50507,17,PC,1,14,Divorced,1,Male,0,1,2,Household,3,2,1,1
3524,50518,11,PC,3,15,Divorced,4,Male,0,1,2,Household,1,4,0,0
3525,50549,6,PC,1,6,Single,4,Male,0,1,2,Household,4,5,1,0
3526,50598,11,Pad,1,16,Divorced,3,Male,0,1,2,Household,1,3,0,0
3527,50703,4,Pad,1,12,Married,4,Male,0,1,2,Household,2,3,1,1
3528,50732,3,PC,1,9,Single,4,Male,0,1,2,Household,2,3,0,0
3529,51073,3,PC,3,15,Single,3,Male,0,1,2,Household,2,5,0,0
3530,51095,2,PC,1,15,Married,3,Female,0,1,2,Household,10,3,0,1
3531,51128,7,PC,1,8,Married,1,Male,0,1,2,Household,1,1,1,0
3532,51259,9,Pad,1,15,Married,1,Male,0,1,2,Household,2,4,0,1
3533,51276,11,Pad,2,6,Married,3,Male,0,1,2,Household,1,4,1,1
3534,51293,4,PC,3,8,Married,3,Male,0,1,2,Household,1,3,0,1
3535,51459,3,PC,1,24,Married,3,Male,0,1,2,Household,1,3,0,0
3536,51492,3,PC,1,8,Single,4,Male,0,1,2,Household,1,1,0,0
3537,51508,1,PC,1,27,Married,3,Male,0,1,2,Household,2,1,0,0
3538,51592,6,PC,1,11,Married,4,Female,0,1,2,Household,2,1,0,0
3539,51691,3,PC,1,32,Married,3,Male,0,1,2,Household,2,1,0,0
3540,51764,3,PC,1,29,Married,3,Female,0,1,2,Household,2,1,0,0
3541,51783,3,PC,3,13,Single,3,Male,0,1,2,Household,1,4,0,0
3542,51862,3,PC,1,10,Married,1,Male,0,1,2,Household,3,5,0,0
3543,51977,17,PC,1,14,Married,1,Male,0,1,2,Household,3,1,1,1
3544,51988,11,PC,3,15,Married,4,Male,0,1,2,Household,1,4,0,0
3545,52019,6,PC,1,6,Single,4,Male,0,1,2,Household,4,5,1,1
3546,52068,11,Pad,1,16,Married,3,Male,0,1,2,Household,1,3,0,0
3547,52173,1,Pad,1,12,Married,4,Male,0,1,2,Household,2,3,1,1
3548,52202,3,PC,1,5,Single,4,Male,0,1,2,Household,2,3,0,0
3549,52543,3,PC,3,15,Single,3,Male,0,1,2,Household,2,5,0,0
3550,52565,2,PC,1,15,Married,3,Female,0,1,2,Household,10,3,0,0
3551,52598,7,PC,1,8,Married,1,Male,0,1,2,Household,1,1,1,1
3552,52729,9,Pad,1,15,Married,1,Male,0,1,2,Household,2,4,0,1
3553,52746,11,Pad,2,7,Married,3,Male,0,1,2,Household,1,4,1,0
3554,52763,4,PC,3,8,Married,3,Male,0,1,2,Household,1,3,0,0
3555,54044,1,Pad,1,23,Married,6,Male,3,4,1,Mobile Phone,3,5,1,4
3556,55514,1,Pad,1,23,Married,6,Male,3,4,1,Mobile Phone,3,5,1,1
3557,52823,1,PC,1,7,Divorced,4,Male,4,3,1,Mobile Phone,4,2,1,3
3558,53216,1,Mobile Phone,3,10,Single,4,Female,4,3,1,Laptop & Accessory,11,3,0,2
3559,54195,1,PC,1,7,Married,4,Male,4,3,1,Mobile Phone,4,1,1,1
3560,54686,1,Mobile Phone,3,10,Single,4,Female,4,3,1,Laptop & Accessory,11,3,0,2
3561,54004,1,PC,2,20,Married,5,Male,3,3,1,Mobile Phone,6,5,1,2
3562,55474,1,PC,2,20,Married,5,Male,3,3,1,Mobile Phone,6,5,1,3
3563,52817,1,PC,1,9,Single,5,Male,4,2,1,Mobile Phone,8,3,1,1
3564,52827,12,Mobile Phone,1,7,Single,5,Male,4,2,1,Fashion,11,3,1,1
3565,52829,1,Mobile Phone,1,16,Divorced,5,Male,4,2,1,Mobile Phone,2,3,1,1
3566,52832,1,Pad,1,13,Single,5,Female,4,2,1,Mobile Phone,3,2,1,2
3567,52862,1,Pad,3,7,Single,6,Female,4,2,1,Mobile Phone,2,5,0,2
3568,52895,2,Mobile Phone,1,36,Divorced,4,Male,4,2,1,Laptop & Accessory,9,5,1,1
3569,52955,1,Mobile Phone,1,9,Single,4,Male,4,2,1,Mobile Phone,4,3,0,2
3570,53059,4,Mobile Phone,3,29,Divorced,5,Male,4,2,1,Laptop & Accessory,4,3,1,2
3571,53148,1,Pad,3,12,Single,4,Male,4,2,1,Mobile Phone,3,4,1,2
3572,53154,1,PC,1,31,Single,6,Male,4,2,1,Mobile Phone,3,2,1,2
3573,53171,1,Pad,3,19,Divorced,5,Male,4,2,1,Mobile Phone,3,5,0,2
3574,53195,9,Pad,3,33,Divorced,4,Female,4,2,1,Laptop & Accessory,4,5,0,1
3575,53276,1,PC,1,13,Divorced,2,Male,4,2,1,Mobile Phone,3,5,1,2
3576,53354,1,Mobile Phone,1,25,Single,4,Female,4,2,1,Mobile Phone,3,2,0,2
3577,53402,1,PC,1,17,Single,5,Female,4,2,1,Mobile Phone,8,5,1,2
3578,53422,1,Mobile Phone,1,18,Single,5,Female,4,2,1,Mobile Phone,3,5,1,1
3579,53435,1,Mobile Phone,1,18,Divorced,6,Female,4,2,1,Laptop & Accessory,7,4,0,2
3580,53519,1,Pad,1,15,Single,4,Male,4,2,1,Mobile Phone,3,3,0,1
3581,53533,1,Mobile Phone,1,19,Divorced,4,Female,4,2,1,Mobile Phone,3,2,1,2
3582,53555,5,Pad,1,12,Married,5,Male,4,2,1,Mobile Phone,8,5,0,2
3583,53562,1,PC,1,24,Divorced,4,Female,4,2,1,Mobile Phone,3,4,0,1
3584,53583,1,Pad,1,17,Single,5,Female,4,2,1,Mobile Phone,3,4,1,2
3585,53602,1,Pad,3,31,Single,6,Male,4,2,1,Mobile Phone,3,2,1,2
3586,53801,1,PC,1,9,Married,4,Female,4,2,1,Mobile Phone,3,5,1,2
3587,53844,1,Pad,3,10,Single,4,Female,4,2,1,Mobile Phone,3,1,1,1
3588,53896,1,PC,1,9,Single,4,Male,4,2,1,Mobile Phone,3,4,0,2
3589,53948,1,Mobile Phone,3,23,Married,4,Male,4,2,1,Fashion,4,3,0,2
3590,53964,1,PC,1,15,Married,4,Female,4,2,1,Mobile Phone,3,5,1,1
3591,54023,1,Pad,1,31,Single,5,Male,4,2,1,Mobile Phone,3,1,1,2
3592,54030,1,Mobile Phone,1,14,Single,4,Male,4,2,1,Mobile Phone,3,4,1,2
3593,54045,23,Mobile Phone,1,31,Single,4,Male,4,2,1,Mobile Phone,3,1,0,1
3594,54163,1,PC,1,9,Single,5,Male,4,2,1,Mobile Phone,8,3,1,1
